id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,merchant_size_estimate,location_tier,google_rating,google_rating_count
2315262,L_61662588591,61662588591,Burnie’S,NSW,Sydney,Burnie Street 2031 Sydney - Clovelly,F&B,Bar / Pub / Nightlife,Café Bar  Club,Large,High,,
2315263,L_61665292206,61665292206,JM Formula,NSW,Sydney,11 Herbert Street 2065 Sydney - St Leonards,F&B,Bar / Pub / Nightlife,Café Bar  Club,Large,High,4.5,306
2315264,L_61672689680,61672689680,Stamford Plaza Sydney Airport Hotel & Conference Centre,NSW,Sydney,241 Oriental Street 2207 Sydney - Mascot,F&B,Bar / Pub / Nightlife,Café Bar  Club,Large,High,3.9,2194
2315265,L_61679384632,61679384632,Skuldoggery,NSW,Sydney,185 Glebe Point Road 2037 Sydney,F&B,Bar / Pub / Nightlife,Café Bar  Club,Large,High,4.8,336
2315267,L_61688714006,61688714006,Neutral Bay Club,NSW,Sydney,3 Westleigh Street 2089 Sydney - Neutral Bay,F&B,Bar / Pub / Nightlife,Café Bar  Club,Large,High,4.3,156
2315268,L_61694281459,61694281459,Bok Bok Bargain Barn,NSW,Surry Hills,81 Campbell Street 2010 Sydney - Surry Hills,F&B,Bar / Pub / Nightlife,Café Bar  Club,Large,High,4.7,392
2315538,L_61272317900,61272317900,Coles Central Wynyard Express,NSW,Sydney,"Wynyard St &, Carrington St, Sydney NSW 2000, Australia",F&B,Food Retail,Supermarket,Large,High,4,1103
2315578,L_61275031601,61275031601,Chatime Bondi Junction,NSW,Bondi Junction,"Westfield Bondi Junction, K309, Level 3/500 Oxford St, Bondi Junction NSW 2022, Australia",F&B,Cafe & Dessert,Bubble tea store,Large,High,3.4,121
2315622,L_61279048009,61279048009,KFC George Street Sydney,NSW,Sydney,"485 George Street Cnr, Bathurst St, Sydney NSW 2000, Australia",F&B,Quick-Service / Takeaway,Fried chicken takeaway,Large,High,3.5,3851
2315652,L_61280021346,61280021346,Guzman y Gomez - Parramatta Marsden St,NSW,Parramatta,"Shop 4/140 Marsden St, Parramatta NSW 2150, Australia",F&B,Quick-Service / Takeaway,Delivery Restaurant,Large,High,4,577
2315660,L_61280043438,61280043438,Guzman y Gomez - Chatswood,NSW,Chatswood,"The Concourse, Shop 1/409 Victoria Ave, Chatswood NSW 2067, Australia",F&B,International Restaurant,Mexican restaurant,Large,High,4.3,1131
2315666,L_61280049258,61280049258,Guzman y Gomez - ICC Darling Harbour,NSW,Sydney,"14 Darling Dr, Sydney NSW 2000, Australia",F&B,Quick-Service / Takeaway,Delivery Restaurant,Large,High,4.3,907
2315680,L_61280148536,61280148536,Guzman y Gomez - Broadway,NSW,Ultimo,"Food Precinct, 1 Bay St Broadway Shopping Centre, Level 2, Shop s219, Ultimo NSW 2007, Australia",F&B,Quick-Service / Takeaway,Delivery Restaurant,Large,High,4.2,851
2315707,L_61280290737,61280290737,Hungry Jack's Burgers Darlinghurst,NSW,Darlinghurst,"49 Oxford St, Darlinghurst NSW 2010, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,Large,High,3.6,1047
2315750,L_61280809650,61280809650,KFC Chatswood Interchange,NSW,Chatswood,"436 Victoria Avenue Chatswood Interchange Shop 22A, Concourse Level, Chatswood NSW 2067, Australia",F&B,Quick-Service / Takeaway,Fried chicken takeaway,Large,High,3,241
2315856,L_61283391987,61283391987,Subway,NSW,Sydney,"Shop 2-1626 Departure Plaza, Sydney NSW 2020, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,Large,High,4.8,1549
2315869,L_61283501923,61283501923,Hungry Jack's Burgers North Sydney,NSW,North Sydney,"Level 7, Northpoint/100 Miller St, North Sydney NSW 2060, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,Large,High,3.6,56
2315914,L_61283834800,61283834800,Coles Bondi Westfield,NSW,Bondi Junction,"500 Oxford St, Bondi Junction NSW 2022, Australia",F&B,Food Retail,Supermarket,Large,High,4.2,1018
2316067,L_61286064818,61286064818,Bhintuna House,NSW,Parramatta,"55 Phillip St, Parramatta NSW 2150, Australia",F&B,Dine-in Restaurant,Restaurant,Large,High,4.9,56
2316098,L_61286332950,61286332950,Woolworths Metro Parramatta Station,NSW,Parramatta,"159-175 Church St, Parramatta NSW 2150, Australia",F&B,Cafe & Dessert,Coffee shop,Large,High,2.3,75
2316153,L_61287367447,61287367447,Woolworths Metro Pyrmont,NSW,Pyrmont,"63 Miller St, Pyrmont NSW 2009, Australia",F&B,Food Retail,Supermarket,Large,High,3.9,511
2316206,L_61288102312,61288102312,Chatime Parramatta Westfield L1,NSW,Parramatta,"Shop 1154, 159-175 Church St, Parramatta NSW 2150, Australia",F&B,Cafe & Dessert,Bubble tea store,Large,High,3.4,316
2316283,L_61289123400,61289123400,Coles Local North Sydney,NSW,North Sydney,"99 Walker St, North Sydney NSW 2055, Australia",F&B,Food Retail,Supermarket,Large,High,4.1,1222
2316359,L_61290839500,61290839500,Coles St Leonards,NSW,St Leonards,"Mall 88/88 Christie St, St Leonards NSW 2065, Australia",F&B,Food Retail,Supermarket,Large,High,3.8,178
2316401,L_61291294280,61291294280,IGA Quay Quarter + Liquor,NSW,Sydney,"Shop R2007-2009/50 Bridge St, Sydney NSW 2000, Australia",F&B,Food Retail,Supermarket,Large,High,4.9,32
2316408,L_61291297709,61291297709,Zambrero Crows Nest,NSW,Crows Nest,"84 Willoughby Rd, Crows Nest NSW 2065, Australia",F&B,International Restaurant,Mexican restaurant,Large,High,3.9,183
2316538,L_61291882379,61291882379,Chatime Parramatta Westfield Level 5,NSW,Parramatta,"Westfield Parramatta, K545, Level 5, Parramatta NSW 2150, Australia",F&B,Cafe & Dessert,Bubble tea store,Large,High,3.3,12
2316539,L_61291882839,61291882839,Chatime Chatswood Westfield,NSW,Chatswood,"Westfield Chatswood Shopping, Shop K426/1 Anderson St, Chatswood NSW 2067, Australia",F&B,Cafe & Dessert,Bubble tea store,Large,High,3.4,64
2316550,L_61291910902,61291910902,Guzman y Gomez - Westfield Sydney,NSW,Sydney,"Westfield Sydney Food Court, Shop 5008 Level 5/188 Pitt St, Sydney NSW 2000, Australia",F&B,International Restaurant,Mexican restaurant,Large,High,3.7,420
2316555,L_61291910914,61291910914,Guzman y Gomez - Westfield Parramatta,NSW,Parramatta,"Westfield Parramatta, Shop 4068 Level 4/159-175 Church St, Parramatta NSW 2150, Australia",F&B,Quick-Service / Takeaway,Delivery Restaurant,Large,High,3.9,1306
1158529,L_61487540531,487540531,Kanade Japanese Restaurant and Bar,NSW,Sydney,"62 Clarence St, Sydney NSW 2000",F&B,Dine-in Restaurant,Restaurant,Large,High,4.8,141
2316579,L_61292126768,61292126768,Harris Farm Markets Broadway,NSW,Ultimo,"LG06/1 Bay St, Ultimo NSW 2007, Australia",F&B,Food Retail,Produce market,Large,High,4.2,1029
2316595,L_61292312564,61292312564,McDonald's Westfield Sydney,NSW,Sydney,"Lower Ground Floor, Westfield, Central St, Sydney NSW 2000, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,Large,High,3.3,400
2316598,L_61292321844,61292321844,Boost Juice,NSW,Sydney,"Central Plaza, 450 George St, Sydney NSW 2000, Australia",F&B,Beverages & Drinks,Juice shop,Large,High,3.3,218
2316626,L_61292641661,61292641661,McDonald's George St,NSW,Sydney,"600 George St, Sydney NSW 2000, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,Large,High,3.6,3568
2316642,L_61292675503,61292675503,Soul Origin Sydney World Square Coles,NSW,Sydney,"Shop 09.K8, World Square Shopping Centre, 644 George St, Sydney NSW 2000, Australia",F&B,Cafe & Dessert,Salad shop,Large,High,2.6,22
2316652,L_61292818224,61292818224,KFC Broadway,NSW,Ultimo,"Taragon Central, 857 George St, Ultimo NSW 2000, Australia",F&B,Quick-Service / Takeaway,Fried chicken takeaway,Large,High,3.3,1724
2316679,L_61293051035,61293051035,Woolworths Chatswood East,NSW,Chatswood,"17 Smith St, Chatswood NSW 2067, Australia",F&B,Food Retail,Supermarket,Large,High,4,281
2316768,L_61293603872,61293603872,KFC Darlinghurst,NSW,Darlinghurst,"241 Crown St, Darlinghurst NSW 2010, Australia",F&B,Quick-Service / Takeaway,Fried chicken takeaway,Large,High,3.4,340
2316809,L_61293889429,61293889429,McDonald's Bondi Junction Westfield,NSW,Bondi Junction,"500 Oxford St, Bondi Junction NSW 2022, Australia",F&B,Cafe & Dessert,Cafe,Large,High,3.5,628
2316835,L_61294102283,61294102283,Chatime Chatswood Interchange,NSW,Chatswood,"shop 34/432 Victoria Ave, Chatswood NSW 2067, Australia",F&B,Cafe & Dessert,Bubble tea store,Large,High,2.3,99
2316850,L_61294121977,61294121977,Boost Juice,NSW,Chatswood,"330B Victoria Ave, Chatswood NSW 2067, Australia",F&B,Beverages & Drinks,Juice shop,Large,High,3.3,218
2315232,L_61488182360,61488182360,Plantation Direct Green Coffee Traders,NSW,Sydney,"Alexandria, Sydney NSW 2015",F&B,Cafe & Dessert,Coffee Machines,Large,High,5,2
2317342,L_61296332300,61296332300,Grill'd Westfield Parramatta,NSW,Parramatta,"Westfield Parramatta, Shop 4069/159-175 Church St, Parramatta NSW 2150, Australia",F&B,Dine-in Restaurant,Restaurant,Large,High,4,1045
2317344,L_61296333760,61296333760,Oporto Parramatta Westfield Level 5,NSW,Parramatta,"FC Lvl 5 Shop 5054 Westfield 159, 175 Church St, Parramatta NSW 2124, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,Large,High,3.6,208
2317439,L_61296663440,61296663440,Subway,NSW,Sydney,"Shop 2/60 Druitt St, Sydney NSW 2000, Australia",F&B,Quick-Service / Takeaway,Fast food restaurant,Large,High,4.8,1549
2317481,L_61296870779,61296870779,Royal Bhatti MoMo,NSW,Parramatta,"9 Marion St, Parramatta NSW 2150, Australia",F&B,International Restaurant,Nepalese restaurant,Large,High,3.5,533
2317482,L_61296871020,61296871020,KFC Parramatta L1 Food Court,NSW,Parramatta,"Westfield Shoppingtown, 175 Church St, Parramatta NSW 2150, Australia",F&B,Quick-Service / Takeaway,Fried chicken takeaway,Large,High,3.6,1277
2317485,L_61296874345,61296874345,KFC Parramatta L5 Food Court,NSW,Parramatta,"Westfield Parramatta, Shop 5058, LEVEL 5/159-175 Church St, Parramatta NSW 2150, Australia",F&B,Quick-Service / Takeaway,Fried chicken takeaway,Large,High,3.7,488
2317493,L_61296892465,61296892465,Oporto Parramatta Westfield Level 1,NSW,Parramatta,"Shop 1128/159/175 Church St, Parramatta NSW 2150, Australia",F&B,International Restaurant,Portuguese restaurant,Large,High,3.8,780
2317508,L_61297008461,61297008461,McDonald's International Airport Airside II,NSW,Sydney,"C2-400 Departure Plaza, Sydney NSW 2020, Australia",F&B,Cafe & Dessert,Cafe,Large,High,3,756
2317730,L_61298041256,61298041256,NOPO SIKDANG,NSW,Sydney,"SHOP 6009, Level/6 westfield sydney, Sydney NSW 2000, Australia",F&B,International Restaurant,Korean restaurant,Large,High,4.9,274
2279216,L_61583613797,61583613797,Test Mesa Restaurant: Prod,NSW,Sydney,"Waterloo Road 1009122922 Sydney, NSW 2113, Australia",F&B,Others,Food and drink,Large,High,,
2317868,L_61298912322,61298912322,Boost Juice Parramatta Westfield,NSW,Parramatta,"159-175 Church St, Parramatta NSW 2150, Australia",F&B,Beverages & Drinks,Juice shop,Large,High,3.2,311
2317873,L_61298919212,61298919212,Valore Cellars Parramatta,NSW,Parramatta,"Mayfair Plaza, 272 Church St, Parramatta NSW 2150, Australia",F&B,Cafe & Dessert,Liquor store,Large,High,3.9,102
2317898,L_61299047086,61299047086,McDonald's Chatswood Interchange,NSW,Chatswood,"Shop 20/21, 436 Victoria Ave, Chatswood NSW 2067, Australia",F&B,Cafe & Dessert,Cafe,Large,High,3.1,1680
2317942,L_61299330600,61299330600,Coles Parramatta North,NSW,Parramatta,"20 Victoria Road, cnr Church St, Parramatta NSW 2150, Australia",F&B,Food Retail,Supermarket,Large,High,4,1642
2318116,L_61401622032,61401622032,Joha eats cafe,NSW,St Leonards,"Australia, New South Wales, St Leonards, Albany St",F&B,Dine-in Restaurant,Wok restaurant,Large,High,4.8,14
2318264,L_61404123689,61404123689,Cotti Coffee(Gadigal),NSW,Sydney,"50 Park St, Sydney NSW 2000, Australia",F&B,Cafe & Dessert,Cafe,Large,High,3.8,34
2318553,L_61411686294,61411686294,Indian Grocery Warehouse,NSW,Chatswood,"147 Victoria Ave, Chatswood NSW 2067, Australia",F&B,Food Retail,Indian grocery store,Large,High,3.4,298
2318599,L_61412316864,61412316864,Boost Juice Carlingford Court,NSW,Sydney,"Shop K103C Carlingford Rd, Sydney NSW 2118, Australia",F&B,Beverages & Drinks,Juice shop,Large,High,3.5,51
2319089,L_61422499139,61422499139,Mama Cups,NSW,Haymarket,"Shop 2/457 Pitt St, Haymarket NSW 2000, Australia",F&B,Cafe & Dessert,Cafe,Large,High,4.9,39
2319101,L_61422729735,61422729735,Falafel Republic Cafe,NSW,Darlinghurst,"2/185A Bourke St, Darlinghurst NSW 2010, Australia",F&B,Cafe & Dessert,Cafe,Large,High,5,53
2319092,L_61422551196,61422551196,Yass Buffet City,NSW,Haymarket,"102-108 Hay St, Haymarket NSW 2000, Australia",F&B,International Restaurant,Korean restaurant,Large,High,4.2,129
2319168,L_61424154367,61424154367,Boost Juice,NSW,Bondi Junction,"Kiosk K201/500 Oxford St, Bondi Junction NSW 2022, Australia",F&B,Beverages & Drinks,Juice shop,Large,High,3.3,218
2319303,L_61430202939,61430202939,JRC sports,NSW,Chatswood,"640/650 Pacific Hwy, Chatswood NSW 2067, Australia",F&B,Bar / Pub / Nightlife,Sports Lounge,Large,High,,
2319361,L_61431967878,61431967878,De Pho,NSW,Chatswood,"21/427-441 Victoria Ave, Chatswood NSW 2067, Australia",F&B,Dine-in Restaurant,Pho restaurant,Large,High,3.8,479
2281041,L_610299816888,299816888,Dragon Hot Pot,NSW,Haymarket,1 Little Pier Street Haymarket NSW 2000,F&B,Others,Food  Drink,Large,High,4.7,323
2281050,L_610288062268,288062268,Moyashi Japanese Hotpot Buffet,NSW,Haymarket,"Shop SW 12/63 Tumbalong Bvd, Haymarket NSW 2000",F&B,Others,Food  Drink,Large,High,5,1726
2281053,L_610291698806,291698806,Tan Viet Noodle House,NSW,Haymarket,"74 Tumbalong Bvd, Haymarket NSW 2000",F&B,Others,Food  Drink,Large,High,4,557
2281076,L_61285419998,285419998,Kana Sushi,NSW,Sydney,Metro Level - 36 Blue Street North Sydney NSW 2060 Australia,F&B,Others,Dining,Large,High,4.1,45
2281079,L_61299573683,299573683,Simple KaFeii,NSW,Sydney,Metro Level - 36 Blue Street North Sydney NSW 2060 Australia,F&B,Others,Dining,Large,High,4.7,7
2281080,L_610299297859,299297859,Taste Baguette ,NSW,Sydney,Metro Level - 36 Blue Street North Sydney NSW 2060 Australia,F&B,Others,Dining,Large,High,4,242
2319515,L_61437064289,61437064289,Daadi's Kitchen Parramatta,NSW,Parramatta,"459 Church St, Parramatta NSW 2150, Australia",F&B,Dine-in Restaurant,Takeout Restaurant,Large,High,4.6,133
2319674,L_61451688801,61451688801,BrewZa Cafe,NSW,Chatswood,"shop 22/427/441 Victoria Ave, Chatswood NSW 2067, Australia",F&B,Cafe & Dessert,Coffee shop,Large,High,4.9,23
2319922,L_61477428068,61477428068,Simon Johnson at David Jones Food Hall,NSW,Sydney,"86/108 Castlereagh St, Sydney NSW 2000, Australia",F&B,Cafe & Dessert,Gourmet grocery store,Large,High,4.5,4
2282573,L_61432561975,61432561975,Mogo Mogo,NSW,Bondi Junction,"33 Bronte Road, Shop 3, Bondi Junction, NSW 2022",F&B,Dine-in Restaurant,Healthy Rice bowls Salads Korean Japanese Sushi Asian Vegetarianfriendly Veganfriendly Glutenfreefriendly,Large,High,4.8,233
2282619,L_61439594950,61439594950,La Panchina,NSW,Surry Hills,"496 Bourke St, Shop 3, Surry Hills, New South Wales 2010",F&B,Dine-in Restaurant,Italian Pizza Vegetarianfriendly,Large,High,4.5,654
2282773,L_61404176266,61404176266,oishi,NSW,Waterloo,"18 Gadigal Avenue, Shop 6, Waterloo, NSW 2017",F&B,Dine-in Restaurant,Japanese Sushi Rice bowls Yakitori Tempura,Large,High,3.9,201
2294916,L_61420802348,420802348,Monster Sushi Bar,NSW,Sydney,"Barrack Pl, Sydney CBD NSW",F&B,Dine-in Restaurant,restaurant,Large,High,3.2,212
2283441,L_61292124787,61292124787,Pho Ngon,NSW,Haymarket,"2 Lee St, 16, Haymarket, New South Wales 2000",F&B,Dine-in Restaurant,Asianfusion Vietnamese Asian Noodles Comfort food,Large,High,5,102
2283560,L_61421338304,61421338304,Phonomenon,NSW,North Sydney,"Shop 4/5 Blue Street, North Sydney, NSW 2060",F&B,Dine-in Restaurant,Vietnamese Noodles Salads,Large,High,,
2283646,L_61422223975,61422223975,Chapayom,NSW,Sydney,"537-551 George St, Kiosk 1, Sydney, New South Wales 2000",F&B,Cafe & Dessert,Asian Asianfusion Thai Bubble tea Coffee and tea Cafe Desserts Bakery,Large,High,4.1,131
2283805,L_61109999894,61109999894,Hero Sushi (Gateway Train),NSW,Sydney,"L1-07 Gateway, 1 Macquarie Place, Sydney, NSW 2000",F&B,Dine-in Restaurant,Sushi Japanese,Large,High,3,45
2283808,L_61109999893,61109999893,Hero Sushi (World Square),NSW,Sydney,"Shop 10.46, World Square Shopping Centre, 680 George St, Sydney NSW 2000",F&B,Dine-in Restaurant,Sushi Japanese,Large,High,3.4,35
2283943,L_61452384595,61452384595,Master Rolls,NSW,Chatswood,"345 Victoria Ave, Chatswood, New South Wales 2067",F&B,Dine-in Restaurant,Sushi Seafood Japanese,Large,High,3.2,37
2283958,L_61424090990,61424090990,Sixnature Thai,NSW,North Sydney,"1 Denison Street, Retail 3, North Sydney, NSW 2060",F&B,Dine-in Restaurant,Thai Asian Noodles,Large,High,4.4,104
2283988,L_61293040362,61293040362,Chambers Fine Coffee,NSW,Haymarket,"3/61-79 Quay Street, Haymarket, NSW 2000",F&B,Dine-in Restaurant,Cafe Breakfast and brunch Burgers Salads Vegetarianfriendly,Large,High,3.9,281
2283997,L_61204605703,61204605703,Five Star Kebab,NSW,Sydney,"79 Liverpool St, Sydney, New South Wales 2000",F&B,Quick-Service / Takeaway,Fast food Arab Mediterranean,Large,High,4,441
2284054,L_61497523531,61497523531,Joke Lang,NSW,Haymarket,"730-742 George St, Haymarket, NSW 2000",F&B,Cafe & Dessert,Desserts Juice and smoothies Bubble tea,Large,High,4.9,138
2284341,L_61109999890,61109999890,Hero Sushi (Gateway Kiosk),NSW,Sydney,"G-17 Gateway, 1 Macquarie Place, Sydney, NSW 2000",F&B,Dine-in Restaurant,Sushi Japanese,Large,High,3,45
2284671,L_61432238880,61432238880,Malay Malay,NSW,Haymarket,"37 Ultimo Road, Shop 5, Haymarket, NSW 2000",F&B,Dine-in Restaurant,Chinese Noodles Seafood Rice  Curry Malaysian,Large,High,4.4,1340
2284984,L_61449731588,61449731588,Milkflower,NSW,Ultimo,"143 Broadway, Ultimo, NSW 2007",F&B,Cafe & Dessert,Juice and smoothies Bubble tea Asian,Large,High,4,198
2285039,L_61426076683,61426076683,Ultispoon,NSW,Ultimo,"80 Mountain Street, Ultimo, NSW 2007",F&B,Dine-in Restaurant,Chinese Asian Noodles,Large,High,4.7,47
2285053,L_61283859880,61283859880,Noodle Bay,NSW,Haymarket,"Prince Centre, Shop TG3, Haymarket, New South Wales 2000",F&B,Dine-in Restaurant,Chinese Asian Noodles,Large,High,,
2285059,L_61410387777,61410387777,Jinmen Maocai (Sussex Centre),NSW,Sydney,"401-403 Sussex St, Sydney, NSW 2000",F&B,Dine-in Restaurant,Chinese Asian Rice bowls,Large,High,,
2285084,L_61451838804,61451838804,Machi Machi North Sydney (Concourse),NSW,North Sydney,"155 Miller Street, Concourse, North Sydney, NSW 2060",F&B,Cafe & Dessert,Asian Bubble tea Drinks,Large,High,4.6,32
2285110,L_61292679842,61292679842,88pocha,NSW,Sydney,"371 Pitt Street, Sydney, NSW 2000",F&B,Dine-in Restaurant,Asian Korean,Large,High,5,77
2285142,L_61876677748,61876677748,Mario's Pasta (CBD),NSW,Surry Hills,"360 Elizabeth St, Surry Hills, NSW 2010",F&B,Dine-in Restaurant,Italian Salads Pasta,Large,High,4.6,1792
2285159,L_61451815250,61451815250,Hokka Hokka Asian,NSW,Parramatta,"Argyle St, Parramatta NSW 2150",F&B,Dine-in Restaurant,Asian Chinese,Large,High,4,32
2285190,L_61409111279,61409111279,Ferrara Pasta Bar,NSW,Pyrmont,"308 Harris Street, Ground, Pyrmont, NSW 2009",F&B,Dine-in Restaurant,Pasta Salads Italian,Large,High,4.5,335
2285196,L_61292612296,61292612296,Seoul Project,NSW,Sydney,"9 Wilmot St, Sydney NSW 2000",F&B,Dine-in Restaurant,Korean Asian,Large,High,4,237
2285197,L_61411825266,61411825266,怡晓面食点  Yixiao Buns and Dumplings,NSW,Ultimo,"185-211 Broadway, Ultimo, NSW 2007",F&B,Dine-in Restaurant,Chinese Asian Modern Australian,Large,High,3.7,102
2285204,L_61451391686,61451391686,Bacio Cucina Italiana (Sydney),NSW,Sydney,"56 Pitt St, Shop 1, Sydney, NSW 2000",F&B,Dine-in Restaurant,Italian Breakfast and brunch Sandwich,Large,High,3.8,58
2285223,L_61401029804,61401029804,Koji Grill & Dumplings (North Sydney),NSW,North Sydney,"155 Miller Street, T15, North Sydney, NSW 2060",F&B,Quick-Service / Takeaway,Asian Dumpling house Fried Chicken,Large,High,4.5,13
2285226,L_61423360720,61423360720,Peg Leg Tavern,NSW,Pyrmont,"11a Pyrmont Bridge Rd, NSW 2009",F&B,Others,Seafood Burgers Comfort food,Large,High,3.5,35
2285243,L_61451145253,61451145253,Cornucopia ,NSW,Parramatta,"11 Argyle Street, Ground Floor, Parramatta, NSW 2150",F&B,Quick-Service / Takeaway,Breakfast and brunch Cafe Fast food,Large,High,4,106
2285245,L_61402122922,61402122922,QiLiXiang Fried Food,NSW,Ultimo,"732 Harris Street, Shop 95, Ultimo, NSW 2007",F&B,Dine-in Restaurant,Chinese Fried Foods Asian Wings Chicken Fish  Seafood,Large,High,4.1,119
2285280,L_61414145066,61414145066,Matty's Sandwiches (Parramatta),NSW,Parramatta,"110 George St, Parramatta, NSW 2150",F&B,Cafe & Dessert,Salads Sandwich Coffee and tea,Large,High,4.7,30
2285300,L_61426262288,61426262288,Noodle Chef King,NSW,North Sydney,"Shop10fc, 36 Blue St,, North Sydney, NSW 2060",F&B,Quick-Service / Takeaway,Chinese Comfort Food Fast food,Large,High,4.2,46
2285311,L_61434048619,61434048619,La Madia Woodfire Pizzeria,NSW,Sydney,"78 Hall Street, Sydney, NSW 2026",F&B,Dine-in Restaurant,Italian Pasta Pizza,Large,High,4.5,129
2285314,L_61412772255,61412772255,Royale Specialty,NSW,Surry Hills,"475 Crown Street, Surry Hills, NSW 2010",F&B,Cafe & Dessert,Sandwich Bagels Coffee and tea,Large,High,4.1,289
2285331,L_61426577322,61426577322,Gargano (Crown St),NSW,Darlinghurst,"310 Crown Street, Darlinghurst, NSW 2010",F&B,Dine-in Restaurant,Pizza Italian Sandwich,Large,High,5,75
2285354,L_61416363276,61416363276,La Piazzetta ,NSW,Waterloo,"25-33 Allen Street, Shop 5/6, Waterloo, NSW 2017",F&B,Dine-in Restaurant,Italian Pasta Pizza,Large,High,4.8,306
2285357,L_61210905517,61210905517,LeWrap (Harbourside),NSW,Sydney,"231/2-10 Darling Dr, Shop FC08 , Sydney, New South Wales 2000",F&B,Quick-Service / Takeaway,Fast food,Large,High,4.6,27
